id,entry_time,judge_time,signal,actual_direction,entry_close,result_close,price_diff,up_prob,down_prob,confidence,result,raw_signal,skip_reason,edge,market_trend,market_volatility,Open,High,Low,Close,MA5,MA10,MA20,EMA20,EMA50,Return,Return3,Return5,RSI,ATR,Hour,DayOfWeek,zero_entry,zero_rule,zero_direction,zero_result
20260806_0045,2026-08-06T08:45:00+09:00,2026-08-06T08:50:00+09:00,HIGH,HIGH,157.5659942626953,157.5679931640625,0.001999,0.7733093654246871,0.2266906345753129,0.7733093654246871,WIN,HIGH,,,,,,,,,,,,,,,,,,,,,,,,
20260806_0050,2026-08-06T08:50:00+09:00,2026-08-06T08:55:00+09:00,HIGH,HIGH,157.5679931640625,157.62399291992188,0.056,0.7286832148346317,0.2713167851653683,0.7286832148346317,WIN,HIGH,,,,,,,,,,,,,,,,,,,,,,,,
20260806_0055,2026-08-06T08:55:00+09:00,2026-08-06T09:00:00+09:00,LOW,HIGH,157.62399291992188,157.63699340820312,0.013,0.4617278105329798,0.5382721894670202,0.5382721894670202,LOSE,LOW,,,,,,,,,,,,,,,,,,,,,,,,
20260806_0100,2026-08-06T09:00:00+09:00,2026-08-06T09:05:00+09:00,SKIP,HIGH,157.63699340820312,157.68699645996094,0.050003,0.5007306570904921,0.4992693429095078,0.5007306570904921,NO_TRADE,HIGH,SKIP_WEAK_EDGE,,,,,,,,,,,,,,,,,,,,,,,
20260806_0105,2026-08-06T09:05:00+09:00,2026-08-06T09:10:00+09:00,SKIP,LOW,157.68699645996094,157.6820068359375,-0.00499,0.307435640065621,0.6925643599343789,0.6925643599343789,NO_TRADE,LOW,SKIP_TREND_CHANGE,,,,,,,,,,,,,,,,,,,,,,,
20260806_0110,2026-08-06T09:10:00+09:00,2026-08-06T09:15:00+09:00,SKIP,HIGH,157.6820068359375,157.68600463867188,0.003998,0.2892597289403373,0.7107402710596626,0.7107402710596626,NO_TRADE,LOW,SKIP_TREND_CHANGE,,,,,,,,,,,,,,,,,,,,,,,
20260806_0115,2026-08-06T09:15:00+09:00,2026-08-06T09:20:00+09:00,SKIP,LOW,157.68600463867188,157.66200256347656,-0.024002,0.3376659431008313,0.6623340568991687,0.6623340568991687,NO_TRADE,LOW,SKIP_TREND_CHANGE,,,,,,,,,,,,,,,,,,,,,,,
20260806_0120,2026-08-06T09:20:00+09:00,2026-08-06T09:25:00+09:00,HIGH,HIGH,157.66200256347656,157.66700744628906,0.005005,0.7741226865239705,0.2258773134760294,0.7741226865239705,WIN,HIGH,,,,,,,,,,,,,,,,,,,,,,,,
20260806_0125,2026-08-06T09:25:00+09:00,2026-08-06T09:30:00+09:00,HIGH,HIGH,157.66700744628906,157.69900512695312,0.031998,0.6821032773213593,0.3178967226786406,0.6821032773213593,WIN,HIGH,,,,,,,,,,,,,,,,,,,,,,,,
20260806_0130,2026-08-06T09:30:00+09:00,2026-08-06T09:35:00+09:00,HIGH,LOW,157.69900512695312,157.677001953125,-0.022003,0.6727992399040904,0.3272007600959096,0.6727992399040904,LOSE,HIGH,,,,,,,,,,,,,,,,,,,,,,,,
20260806_0135,2026-08-06T09:35:00+09:00,2026-08-06T09:40:00+09:00,SKIP,HIGH,157.677001953125,157.68299865722656,0.005997,0.6179378380047148,0.3820621619952852,0.6179378380047148,NO_TRADE,HIGH,SKIP_TREND_CHANGE,,,,,,,,,,,,,,,,,,,,,,,
20260806_0140,2026-08-06T09:40:00+09:00,2026-08-06T09:45:00+09:00,SKIP,HIGH,157.68299865722656,157.70199584960938,0.018997,0.4751600661985882,0.5248399338014118,0.5248399338014118,NO_TRADE,LOW,SKIP_WEAK_EDGE,,,,,,,,,,,,,,,,,,,,,,,
20260806_0145,2026-08-06T09:45:00+09:00,2026-08-06T09:50:00+09:00,HIGH,LOW,157.70199584960938,157.66400146484375,-0.037994,0.5708321058575239,0.4291678941424761,0.5708321058575239,LOSE,HIGH,,,,,,,,,,,,,,,,,,,,,,,,
20260806_0150,2026-08-06T09:50:00+09:00,2026-08-06T09:55:00+09:00,SKIP,HIGH,157.66400146484375,157.71600341796875,0.052002,0.8683103977944364,0.1316896022055635,0.8683103977944364,NO_TRADE,HIGH,SKIP_TREND_CHANGE,,,,,,,,,,,,,,,,,,,,,,,
20260806_0155,2026-08-06T09:55:00+09:00,2026-08-06T10:00:00+09:00,HIGH,LOW,157.71600341796875,157.71099853515625,-0.005005,0.5805284848015647,0.4194715151984353,0.5805284848015647,LOSE,HIGH,,,,,,,,,,,,,,,,,,,,,,,,
20260806_0200,2026-08-06T10:00:00+09:00,2026-08-06T10:05:00+09:00,HIGH,LOW,157.71099853515625,157.70899963378906,-0.001999,0.6017852884846019,0.3982147115153981,0.6017852884846019,LOSE,HIGH,,,,,,,,,,,,,,,,,,,,,,,,
20260806_0205,2026-08-06T10:05:00+09:00,2026-08-06T10:10:00+09:00,HIGH,HIGH,157.70899963378906,157.7239990234375,0.014999,0.5370286393394395,0.4629713606605605,0.5370286393394395,WIN,HIGH,,,,,,,,,,,,,,,,,,,,,,,,
20260806_0210,2026-08-06T10:10:00+09:00,2026-08-06T10:15:00+09:00,HIGH,HIGH,157.7239990234375,157.7310028076172,0.007004,0.5401526937842924,0.4598473062157076,0.5401526937842924,WIN,HIGH,,,,,,,,,,,,,,,,,,,,,,,,
20260806_0215,2026-08-06T10:15:00+09:00,2026-08-06T10:20:00+09:00,HIGH,LOW,157.7310028076172,157.72300720214844,-0.007996,0.7100420697114461,0.2899579302885539,0.7100420697114461,LOSE,HIGH,,,,,,,,,,,,,,,,,,,,,,,,
20260806_0220,2026-08-06T10:20:00+09:00,2026-08-06T10:25:00+09:00,SKIP,LOW,157.72300720214844,157.65899658203125,-0.064011,0.7602551657699114,0.2397448342300886,0.7602551657699114,NO_TRADE,HIGH,SKIP_TREND_CHANGE,,,,,,,,,,,,,,,,,,,,,,,
20260806_0225,2026-08-06T10:25:00+09:00,2026-08-06T10:30:00+09:00,SKIP,LOW,157.65899658203125,157.6439971923828,-0.014999,0.7895244591327039,0.2104755408672961,0.7895244591327039,NO_TRADE,HIGH,SKIP_TREND_CHANGE,,,,,,,,,,,,,,,,,,,,,,,
20260806_0230,2026-08-06T10:30:00+09:00,2026-08-06T10:35:00+09:00,HIGH,LOW,157.6439971923828,157.61399841308594,-0.029999,0.8501078428846918,0.1498921571153082,0.8501078428846918,LOSE,HIGH,,,,,,,,,,,,,,,,,,,,,,,,
20260806_0235,2026-08-06T10:35:00+09:00,2026-08-06T10:40:00+09:00,SKIP,LOW,157.61399841308594,157.60899353027344,-0.005005,0.8247082293877486,0.1752917706122514,0.8247082293877486,NO_TRADE,HIGH,SKIP_TREND_CHANGE,,,,,,,,,,,,,,,,,,,,,,,
20260806_0240,2026-08-06T10:40:00+09:00,2026-08-06T10:45:00+09:00,SKIP,HIGH,157.60899353027344,157.66400146484375,0.055008,0.863896094016329,0.1361039059836709,0.863896094016329,NO_TRADE,HIGH,SKIP_TREND_CHANGE,,,,,,,,,,,,,,,,,,,,,,,
20260806_0245,2026-08-06T10:45:00+09:00,2026-08-06T10:50:00+09:00,SKIP,LOW,157.66400146484375,157.65899658203125,-0.005005,0.6874317232098406,0.3125682767901594,0.6874317232098406,NO_TRADE,HIGH,SKIP_TREND_CHANGE,,,,,,,,,,,,,,,,,,,,,,,
20260806_0250,2026-08-06T10:50:00+09:00,2026-08-06T10:55:00+09:00,HIGH,LOW,157.65899658203125,157.6529998779297,-0.005997,0.8025520225841799,0.1974479774158201,0.8025520225841799,LOSE,HIGH,,,,,,,,,,,,,,,,,,,,,,,,
20260806_0255,2026-08-06T10:55:00+09:00,2026-08-06T11:00:00+09:00,HIGH,HIGH,157.6529998779297,157.66400146484375,0.011002,0.7590319038173724,0.2409680961826276,0.7590319038173724,WIN,HIGH,,,,,,,,,,,,,,,,,,,,,,,,
20260806_0300,2026-08-06T11:00:00+09:00,2026-08-06T11:05:00+09:00,HIGH,LOW,157.66400146484375,157.61000061035156,-0.054001,0.6417109476479766,0.3582890523520233,0.6417109476479766,LOSE,HIGH,,,,,,,,,,,,,,,,,,,,,,,,
20260806_0305,2026-08-06T11:05:00+09:00,2026-08-06T11:10:00+09:00,HIGH,HIGH,157.61000061035156,157.63400268554688,0.024002,0.8451772065207842,0.1548227934792158,0.8451772065207842,WIN,HIGH,,,,,,,,,,,,,,,,,,,,,,,,
20260806_0310,2026-08-06T11:10:00+09:00,2026-08-06T11:15:00+09:00,HIGH,HIGH,157.63400268554688,157.64199829101562,0.007996,0.7980594900461204,0.2019405099538795,0.7980594900461204,WIN,HIGH,,,,,,,,,,,,,,,,,,,,,,,,
20260806_0315,2026-08-06T11:15:00+09:00,2026-08-06T11:20:00+09:00,HIGH,HIGH,157.64199829101562,157.64300537109375,0.001007,0.7593722051536202,0.2406277948463797,0.7593722051536202,WIN,HIGH,,,,,,,,,,,,,,,,,,,,,,,,
20260806_0320,2026-08-06T11:20:00+09:00,2026-08-06T11:25:00+09:00,HIGH,HIGH,157.64300537109375,157.67100524902344,0.028,0.8087906961094367,0.1912093038905633,0.8087906961094367,WIN,HIGH,,,,,,,,,,,,,,,,,,,,,,,,
20260806_0325,2026-08-06T11:25:00+09:00,2026-08-06T11:30:00+09:00,HIGH,LOW,157.67100524902344,157.65699768066406,-0.014008,0.7352296557231001,0.2647703442768999,0.7352296557231001,LOSE,HIGH,,,,,,,,,,,,,,,,,,,,,,,,
20260806_0330,2026-08-06T11:30:00+09:00,2026-08-06T11:35:00+09:00,HIGH,HIGH,157.65699768066406,157.66000366210938,0.003006,0.5793854080825617,0.4206145919174383,0.5793854080825617,WIN,HIGH,,,,,,,,,,,,,,,,,,,,,,,,
20260806_0335,2026-08-06T11:35:00+09:00,2026-08-06T11:40:00+09:00,HIGH,LOW,157.66000366210938,157.64599609375,-0.014008,0.7235785627825193,0.2764214372174807,0.7235785627825193,LOSE,HIGH,,,,,,,,,,,,,,,,,,,,,,,,
20260806_0340,2026-08-06T11:40:00+09:00,2026-08-06T11:45:00+09:00,HIGH,LOW,157.64599609375,157.63900756835938,-0.006989,0.7273164184559643,0.2726835815440357,0.7273164184559643,LOSE,HIGH,,,,,,,,,,,,,,,,,,,,,,,,
20260806_0345,2026-08-06T11:45:00+09:00,2026-08-06T11:50:00+09:00,SKIP,HIGH,157.63900756835938,157.6580047607422,0.018997,0.7518600802922764,0.2481399197077236,0.7518600802922764,NO_TRADE,HIGH,SKIP_TREND_CHANGE,,,,,,,,,,,,,,,,,,,,,,,
20260806_0350,2026-08-06T11:50:00+09:00,2026-08-06T11:55:00+09:00,SKIP,LOW,157.6580047607422,157.64999389648438,-0.008011,0.7623907651871417,0.2376092348128583,0.7623907651871417,NO_TRADE,HIGH,SKIP_TREND_CHANGE,,,,,,,,,,,,,,,,,,,,,,,
20260806_0355,2026-08-06T11:55:00+09:00,2026-08-06T12:00:00+09:00,SKIP,HIGH,157.64999389648438,157.68600463867188,0.036011,0.7631689424311724,0.2368310575688276,0.7631689424311724,NO_TRADE,HIGH,SKIP_TREND_CHANGE,,,,,,,,,,,,,,,,,,,,,,,
20260806_0400,2026-08-06T12:00:00+09:00,2026-08-06T12:05:00+09:00,HIGH,HIGH,157.68600463867188,157.69400024414062,0.007996,0.7197768829380646,0.2802231170619353,0.7197768829380646,WIN,HIGH,,,,,,,,,,,,,,,,,,,,,,,,
20260806_0405,2026-08-06T12:05:00+09:00,2026-08-06T12:10:00+09:00,HIGH,HIGH,157.69400024414062,157.70599365234375,0.011993,0.6609718315802036,0.3390281684197964,0.6609718315802036,WIN,HIGH,,,,,,,,,,,,,,,,,,,,,,,,
20260806_0410,2026-08-06T12:10:00+09:00,2026-08-06T12:15:00+09:00,HIGH,HIGH,157.70599365234375,157.7239990234375,0.018005,0.609830624744818,0.390169375255182,0.609830624744818,WIN,HIGH,,,,,,,,,,,,,,,,,,,,,,,,
20260806_0415,2026-08-06T12:15:00+09:00,2026-08-06T12:20:00+09:00,HIGH,LOW,157.7239990234375,157.71800231933594,-0.005997,0.6943707502682397,0.3056292497317603,0.6943707502682397,LOSE,HIGH,,,,,,,,,,,,,,,,,,,,,,,,
20260806_0420,2026-08-06T12:20:00+09:00,2026-08-06T12:25:00+09:00,HIGH,HIGH,157.71800231933594,157.7239990234375,0.005997,0.5499571742176584,0.4500428257823415,0.5499571742176584,WIN,HIGH,,,,,,,,,,,,,,,,,,,,,,,,
20260806_0425,2026-08-06T12:25:00+09:00,2026-08-06T12:30:00+09:00,LOW,LOW,157.7239990234375,157.70700073242188,-0.016998,0.3522601871444091,0.6477398128555909,0.6477398128555909,WIN,LOW,,,,,,,,,,,,,,,,,,,,,,,,
20260806_0430,2026-08-06T12:30:00+09:00,2026-08-06T12:35:00+09:00,HIGH,HIGH,157.70700073242188,157.7100067138672,0.003006,0.6990631195554704,0.3009368804445296,0.6990631195554704,WIN,HIGH,,,,,,,,,,,,,,,,,,,,,,,,
20260806_0435,2026-08-06T12:35:00+09:00,2026-08-06T12:40:00+09:00,SKIP,HIGH,157.7100067138672,157.73500061035156,0.024994,0.7881456341418743,0.2118543658581256,0.7881456341418743,NO_TRADE,HIGH,SKIP_TREND_CHANGE,,,,,,,,,,,,,,,,,,,,,,,
20260806_0440,2026-08-06T12:40:00+09:00,2026-08-06T12:45:00+09:00,HIGH,HIGH,157.73500061035156,157.74000549316406,0.005005,0.8061262950053061,0.1938737049946939,0.8061262950053061,WIN,HIGH,,,,,,,,,,,,,,,,,,,,,,,,
20260806_0445,2026-08-06T12:45:00+09:00,2026-08-06T12:50:00+09:00,HIGH,LOW,157.74000549316406,157.7209930419922,-0.019012,0.6356348432791933,0.3643651567208067,0.6356348432791933,LOSE,HIGH,,,,,,,,,,,,,,,,,,,,,,,,
20260806_0450,2026-08-06T12:50:00+09:00,2026-08-06T12:55:00+09:00,SKIP,HIGH,157.7209930419922,157.73500061035156,0.014008,0.771857272725936,0.228142727274064,0.771857272725936,NO_TRADE,HIGH,SKIP_TREND_CHANGE,,,,,,,,,,,,,,,,,,,,,,,
20260806_0455,2026-08-06T12:55:00+09:00,2026-08-06T13:00:00+09:00,HIGH,LOW,157.73500061035156,157.71800231933594,-0.016998,0.7384570634064486,0.2615429365935514,0.7384570634064486,LOSE,HIGH,,,,,,,,,,,,,,,,,,,,,,,,
20260806_0500,2026-08-06T13:00:00+09:00,2026-08-06T13:05:00+09:00,HIGH,HIGH,157.71800231933594,157.72799682617188,0.009995,0.600656727177613,0.399343272822387,0.600656727177613,WIN,HIGH,,,,,,,,,,,,,,,,,,,,,,,,
20260806_0505,2026-08-06T13:05:00+09:00,2026-08-06T13:10:00+09:00,SKIP,LOW,157.72799682617188,157.7239990234375,-0.003998,0.8457961435259508,0.1542038564740492,0.8457961435259508,NO_TRADE,HIGH,SKIP_TREND_CHANGE,,,,,,,,,,,,,,,,,,,,,,,
20260806_0510,2026-08-06T13:10:00+09:00,2026-08-06T13:15:00+09:00,HIGH,LOW,157.7239990234375,157.71299743652344,-0.011002,0.7982320694287758,0.2017679305712242,0.7982320694287758,LOSE,HIGH,,,,,,,,,,,,,,,,,,,,,,,,
20260806_0515,2026-08-06T13:15:00+09:00,2026-08-06T13:20:00+09:00,SKIP,HIGH,157.71299743652344,157.71400451660156,0.001007,0.8125884885645122,0.1874115114354878,0.8125884885645122,NO_TRADE,HIGH,SKIP_TREND_CHANGE,,,,,,,,,,,,,,,,,,,,,,,
20260806_0520,2026-08-06T13:20:00+09:00,2026-08-06T13:25:00+09:00,SKIP,FLAT,157.71400451660156,157.71400451660156,0.0,0.820530042591466,0.179469957408534,0.820530042591466,NO_TRADE,HIGH,SKIP_TREND_CHANGE,,,,,,,,,,,,,,,,,,,,,,,
20260806_0525,2026-08-06T13:25:00+09:00,2026-08-06T13:30:00+09:00,HIGH,HIGH,157.71400451660156,157.73599243164062,0.021988,0.840515633194611,0.159484366805389,0.840515633194611,WIN,HIGH,,,,,,,,,,,,,,,,,,,,,,,,
20260806_0530,2026-08-06T13:30:00+09:00,2026-08-06T13:35:00+09:00,HIGH,LOW,157.73599243164062,157.7259979248047,-0.009995,0.8826579912181179,0.117342008781882,0.8826579912181179,LOSE,HIGH,,,,,,,,,,,,,,,,,,,,,,,,
20260806_0535,2026-08-06T13:35:00+09:00,2026-08-06T13:40:00+09:00,SKIP,HIGH,157.7259979248047,157.7310028076172,0.005005,0.8847025737628323,0.1152974262371676,0.8847025737628323,NO_TRADE,HIGH,SKIP_MA_FLAT,,,,,,,,,,,,,,,,,,,,,,,
20260806_0540,2026-08-06T13:40:00+09:00,2026-08-06T13:45:00+09:00,HIGH,HIGH,157.7310028076172,157.73399353027344,0.002991,0.8093231388124099,0.19067686118759,0.8093231388124099,WIN,HIGH,,,,,,,,,,,,,,,,,,,,,,,,
20260806_0545,2026-08-06T13:45:00+09:00,2026-08-06T13:50:00+09:00,HIGH,HIGH,157.73399353027344,157.73599243164062,0.001999,0.8363447391825317,0.1636552608174682,0.8363447391825317,WIN,HIGH,,,,,,,,,,,,,,,,,,,,,,,,
20260806_0550,2026-08-06T13:50:00+09:00,2026-08-06T13:55:00+09:00,HIGH,LOW,157.73599243164062,157.7310028076172,-0.00499,0.8926322646655968,0.1073677353344032,0.8926322646655968,LOSE,HIGH,,,,,,,,,,,,,,,,,,,,,,,,
20260806_0555,2026-08-06T13:55:00+09:00,2026-08-06T14:00:00+09:00,HIGH,HIGH,157.7310028076172,157.7570037841797,0.026001,0.8750923651489161,0.1249076348510839,0.8750923651489161,WIN,HIGH,,,,,,,,,,,,,,,,,,,,,,,,
20260806_0600,2026-08-06T14:00:00+09:00,2026-08-06T14:05:00+09:00,HIGH,FLAT,157.7570037841797,157.7570037841797,0.0,0.8362948472907639,0.1637051527092361,0.8362948472907639,LOSE,HIGH,,,,,,,,,,,,,,,,,,,,,,,,
20260806_0605,2026-08-06T14:05:00+09:00,2026-08-06T14:10:00+09:00,HIGH,LOW,157.7570037841797,157.75,-0.007004,0.8048450441473582,0.1951549558526417,0.8048450441473582,LOSE,HIGH,,,,,,,,,,,,,,,,,,,,,,,,
20260806_0610,2026-08-06T14:10:00+09:00,2026-08-06T14:15:00+09:00,HIGH,HIGH,157.75,157.7519989013672,0.001999,0.8305642549969641,0.1694357450030359,0.8305642549969641,WIN,HIGH,,,,,,,,,,,,,,,,,,,,,,,,
20260806_0615,2026-08-06T14:15:00+09:00,2026-08-06T14:20:00+09:00,HIGH,HIGH,157.7519989013672,157.75599670410156,0.003998,0.7603831257723579,0.2396168742276421,0.7603831257723579,WIN,HIGH,,,,,,,,,,,,,,,,,,,,,,,,
20260806_0620,2026-08-06T14:20:00+09:00,2026-08-06T14:25:00+09:00,HIGH,HIGH,157.75599670410156,157.75799560546875,0.001999,0.8214412472903514,0.1785587527096486,0.8214412472903514,WIN,HIGH,,,,,,,,,,,,,,,,,,,,,,,,
20260806_0625,2026-08-06T14:25:00+09:00,2026-08-06T14:30:00+09:00,SKIP,LOW,157.75799560546875,157.7530059814453,-0.00499,0.7664212199059882,0.2335787800940117,0.7664212199059882,NO_TRADE,HIGH,SKIP_TREND_CHANGE,,,,,,,,,,,,,,,,,,,,,,,
20260806_0630,2026-08-06T14:30:00+09:00,2026-08-06T14:35:00+09:00,HIGH,LOW,157.7530059814453,157.74000549316406,-0.013,0.830390899211062,0.1696091007889379,0.830390899211062,LOSE,HIGH,,,,,,,,,,,,,,,,,,,,,,,,
20260806_0635,2026-08-06T14:35:00+09:00,2026-08-06T14:40:00+09:00,SKIP,LOW,157.74000549316406,157.72799682617188,-0.012009,0.855282676302363,0.144717323697637,0.855282676302363,NO_TRADE,HIGH,SKIP_TREND_CHANGE,,,,,,,,,,,,,,,,,,,,,,,
20260806_0640,2026-08-06T14:40:00+09:00,2026-08-06T14:45:00+09:00,SKIP,LOW,157.72799682617188,157.71400451660156,-0.013992,0.8166002642232056,0.1833997357767943,0.8166002642232056,NO_TRADE,HIGH,SKIP_TREND_CHANGE,,,,,,,,,,,,,,,,,,,,,,,
20260806_0645,2026-08-06T14:45:00+09:00,2026-08-06T14:50:00+09:00,SKIP,HIGH,157.71400451660156,157.73500061035156,0.020996,0.7316253671744157,0.2683746328255842,0.7316253671744157,NO_TRADE,HIGH,SKIP_TREND_CHANGE,,,,,,,,,,,,,,,,,,,,,,,
20260806_0650,2026-08-06T14:50:00+09:00,2026-08-06T14:55:00+09:00,SKIP,HIGH,157.73500061035156,157.75900268554688,0.024002,0.8513085520609346,0.1486914479390654,0.8513085520609346,NO_TRADE,HIGH,SKIP_TREND_CHANGE,,,,,,,,,,,,,,,,,,,,,,,
20260806_0655,2026-08-06T14:55:00+09:00,2026-08-06T15:00:00+09:00,HIGH,LOW,157.75900268554688,157.73599243164062,-0.02301,0.9075722307498648,0.0924277692501353,0.9075722307498648,LOSE,HIGH,,,,,,,,,,,,,,,,,,,,,,,,
20260806_0700,2026-08-06T15:00:00+09:00,2026-08-06T15:05:00+09:00,SKIP,HIGH,157.73599243164062,157.7429962158203,0.007004,0.8328114317044474,0.1671885682955526,0.8328114317044474,NO_TRADE,HIGH,SKIP_TREND_CHANGE,,,,,,,,,,,,,,,,,,,,,,,
20260806_0705,2026-08-06T15:05:00+09:00,2026-08-06T15:10:00+09:00,HIGH,HIGH,157.7429962158203,157.7790069580078,0.036011,0.8075489333910573,0.1924510666089427,0.8075489333910573,WIN,HIGH,,,,,,,,,,,,,,,,,,,,,,,,
20260806_0710,2026-08-06T15:10:00+09:00,2026-08-06T15:15:00+09:00,HIGH,HIGH,157.7790069580078,157.7899932861328,0.010986,0.8850627526704834,0.1149372473295166,0.8850627526704834,WIN,HIGH,,,,,,,,,,,,,,,,,,,,,,,,
20260806_0715,2026-08-06T15:15:00+09:00,2026-08-06T15:20:00+09:00,HIGH,LOW,157.7899932861328,157.78500366210938,-0.00499,0.803621801073057,0.1963781989269429,0.803621801073057,LOSE,HIGH,,,,,,,,,,,,,,,,,,,,,,,,
20260806_0720,2026-08-06T15:20:00+09:00,2026-08-06T15:25:00+09:00,HIGH,HIGH,157.78500366210938,157.8350067138672,0.050003,0.6988511542735181,0.3011488457264819,0.6988511542735181,WIN,HIGH,,,,,,,,,,,,,,,,,,,,,,,,
20260806_0725,2026-08-06T15:25:00+09:00,2026-08-06T15:30:00+09:00,HIGH,LOW,157.8350067138672,157.82200622558594,-0.013,0.6830559131642763,0.3169440868357237,0.6830559131642763,LOSE,HIGH,,,,,,,,,,,,,,,,,,,,,,,,
20260806_0730,2026-08-06T15:30:00+09:00,2026-08-06T15:35:00+09:00,HIGH,LOW,157.82200622558594,157.81300354003906,-0.009003,0.7481991568441622,0.2518008431558378,0.7481991568441622,LOSE,HIGH,,,,,,,,,,,,,,,,,,,,,,,,
20260806_0735,2026-08-06T15:35:00+09:00,2026-08-06T15:40:00+09:00,HIGH,HIGH,157.81300354003906,157.83599853515625,0.022995,0.6316840197918732,0.3683159802081268,0.6316840197918732,WIN,HIGH,,,,,,,,,,,,,,,,,,,,,,,,
20260806_0740,2026-08-06T15:40:00+09:00,2026-08-06T15:45:00+09:00,HIGH,LOW,157.83599853515625,157.80999755859375,-0.026001,0.6981864440078692,0.3018135559921308,0.6981864440078692,LOSE,HIGH,,,,,,,,,,,,,,,,,,,,,,,,
20260806_0745,2026-08-06T15:45:00+09:00,2026-08-06T15:50:00+09:00,HIGH,HIGH,157.80999755859375,157.8300018310547,0.020004,0.6757097293872258,0.3242902706127741,0.6757097293872258,WIN,HIGH,,,,,,,,,,,,,,,,,,,,,,,,
20260806_0750,2026-08-06T15:50:00+09:00,2026-08-06T15:55:00+09:00,LOW,HIGH,157.8300018310547,157.83399963378906,0.003998,0.4389666205121194,0.5610333794878806,0.5610333794878806,LOSE,LOW,,,,,,,,,,,,,,,,,,,,,,,,
20260806_0755,2026-08-06T15:55:00+09:00,2026-08-06T16:00:00+09:00,SKIP,LOW,157.83399963378906,157.8179931640625,-0.016006,0.5207548747682191,0.4792451252317808,0.5207548747682191,NO_TRADE,HIGH,SKIP_WEAK_EDGE,,,,,,,,,,,,,,,,,,,,,,,
20260806_0800,2026-08-06T16:00:00+09:00,2026-08-06T16:05:00+09:00,SKIP,LOW,157.8179931640625,157.76400756835938,-0.053986,0.6475913275052383,0.3524086724947617,0.6475913275052383,NO_TRADE,HIGH,SKIP_TREND_CHANGE,,,,,,,,,,,,,,,,,,,,,,,
20260806_0805,2026-08-06T16:05:00+09:00,2026-08-06T16:10:00+09:00,SKIP,LOW,157.76400756835938,157.75,-0.014008,0.8450368525027483,0.1549631474972517,0.8450368525027483,NO_TRADE,HIGH,SKIP_TREND_CHANGE,,,,,,,,,,,,,,,,,,,,,,,
20260806_0810,2026-08-06T16:10:00+09:00,2026-08-06T16:15:00+09:00,SKIP,HIGH,157.75,157.75900268554688,0.009003,0.9045711451943096,0.0954288548056905,0.9045711451943096,NO_TRADE,HIGH,SKIP_TREND_CHANGE,,,,,,,,,,,,,,,,,,,,,,,
20260806_0815,2026-08-06T16:15:00+09:00,2026-08-06T16:20:00+09:00,SKIP,HIGH,157.75900268554688,157.75999450683594,0.000992,0.7849291398953306,0.2150708601046693,0.7849291398953306,NO_TRADE,HIGH,SKIP_TREND_CHANGE,,,,,,,,,,,,,,,,,,,,,,,
20260806_0820,2026-08-06T16:20:00+09:00,2026-08-06T16:25:00+09:00,SKIP,HIGH,157.75999450683594,157.76400756835938,0.004013,0.8607508795938639,0.1392491204061361,0.8607508795938639,NO_TRADE,HIGH,SKIP_TREND_CHANGE,,,,,,,,,,,,,,,,,,,,,,,
20260806_0825,2026-08-06T16:25:00+09:00,2026-08-06T16:30:00+09:00,SKIP,HIGH,157.76400756835938,157.78700256347656,0.022995,0.703687676733719,0.296312323266281,0.703687676733719,NO_TRADE,HIGH,SKIP_TREND_CHANGE,,,,,,,,,,,,,,,,,,,,,,,
20260806_0830,2026-08-06T16:30:00+09:00,2026-08-06T16:35:00+09:00,HIGH,HIGH,157.78700256347656,157.83099365234375,0.043991,0.7458127708138568,0.2541872291861432,0.7458127708138568,WIN,HIGH,,,,,,,,,,,,,,,,,,,,,,,,
20260806_0835,2026-08-06T16:35:00+09:00,2026-08-06T16:40:00+09:00,HIGH,HIGH,157.83099365234375,157.85400390625,0.02301,0.709538857081221,0.290461142918779,0.709538857081221,WIN,HIGH,,,,,,,,,,,,,,,,,,,,,,,,
20260806_0840,2026-08-06T16:40:00+09:00,2026-08-06T16:45:00+09:00,SKIP,HIGH,157.85400390625,157.8780059814453,0.024002,0.5154226086179611,0.4845773913820389,0.5154226086179611,NO_TRADE,HIGH,SKIP_WEAK_EDGE,,,,,,,,,,,,,,,,,,,,,,,
20260806_0845,2026-08-06T16:45:00+09:00,2026-08-06T16:50:00+09:00,HIGH,LOW,157.8780059814453,157.87399291992188,-0.004013,0.6526873138408089,0.3473126861591911,0.6526873138408089,LOSE,HIGH,,,,,,,,,,,,,,,,,,,,,,,,
20260806_0850,2026-08-06T16:50:00+09:00,2026-08-06T16:55:00+09:00,HIGH,LOW,157.87399291992188,157.85699462890625,-0.016998,0.6537944442376544,0.3462055557623456,0.6537944442376544,LOSE,HIGH,,,,,,,,,,,,,,,,,,,,,,,,
20260806_0855,2026-08-06T16:55:00+09:00,2026-08-06T17:00:00+09:00,HIGH,LOW,157.85699462890625,157.8470001220703,-0.009995,0.7213718421901446,0.2786281578098554,0.7213718421901446,LOSE,HIGH,,,,,,,,,,,,,,,,,,,,,,,,
20260806_0900,2026-08-06T17:00:00+09:00,2026-08-06T17:05:00+09:00,HIGH,HIGH,157.8470001220703,157.86300659179688,0.016006,0.7299876547462867,0.2700123452537133,0.7299876547462867,WIN,HIGH,,,,,,,,,,,,,,,,,,,,,,,,
